system:index,date,distance_to_water,elevation,rainfall_mm,soil_texture,water_occurrence,water_seasonality,.geo
0,2023-07-01,1000,95.39559022162328,6.2345364258316724,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,2023-07-02,1000,95.39559022162328,1.8124492994694252,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,2023-07-03,1000,95.39559022162328,0.9881964973085557,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,2023-07-04,1000,95.39559022162328,0.876764672139423,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,2023-07-05,1000,95.39559022162328,7.851114896548091,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,2023-07-06,1000,95.39559022162328,97.01472234742953,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,2023-07-07,1000,95.39559022162328,57.67363927013536,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,2023-07-08,1000,95.39559022162328,18.982030975781743,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,2023-07-09,1000,95.39559022162328,65.9458600235356,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,2023-07-10,1000,95.39559022162328,17.787091820412453,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,2023-07-11,1000,95.39559022162328,1.7739130941642671,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,2023-07-12,1000,95.39559022162328,1.2931722759272966,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,2023-07-13,1000,95.39559022162328,1.2429876895172607,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,2023-07-14,1000,95.39559022162328,2.17535562683169,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,2023-07-15,1000,95.39559022162328,0.6339840451837275,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,2023-07-16,1000,95.39559022162328,0.9226703568934084,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,2023-07-17,1000,95.39559022162328,1.9286722148123736,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,2023-07-18,1000,95.39559022162328,3.147128098488369,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,2023-07-19,1000,95.39559022162328,24.84672494978924,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,2023-07-20,1000,95.39559022162328,22.469679536862326,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,2023-07-21,1000,95.39559022162328,58.23713539339008,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,2023-07-22,1000,95.39559022162328,38.150752391139875,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,2023-07-23,1000,95.39559022162328,18.687792002058327,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,2023-07-24,1000,95.39559022162328,4.406003338599457,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,2023-07-25,1000,95.39559022162328,2.4707133250799274,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,2023-07-26,1000,95.39559022162328,7.521334721998699,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,2023-07-27,1000,95.39559022162328,2.9932138556207812,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,2023-07-28,1000,95.39559022162328,1.104210400408064,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,2023-07-29,1000,95.39559022162328,6.797547479280078,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,2023-07-30,1000,95.39559022162328,0.26209905397584166,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,2023-07-31,1000,95.39559022162328,1.6817878719005888,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,2023-08-01,1000,95.39559022162328,0.1408189578591998,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,2023-08-02,1000,95.39559022162328,0.17967035696183936,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,2023-08-03,1000,95.39559022162328,0.9550604083875858,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,2023-08-04,1000,95.39559022162328,0.6299928336557028,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,2023-08-05,1000,95.39559022162328,0.34743886538860214,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,2023-08-06,1000,95.39559022162328,0.03865540351285214,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,2023-08-07,1000,95.39559022162328,1.1729088156771812E-5,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,2023-08-08,1000,95.39559022162328,0.1658068819998307,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,2023-08-09,1000,95.39559022162328,0.3682570674185152,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,2023-08-10,1000,95.39559022162328,0.2027826088180568,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,2023-08-11,1000,95.39559022162328,0.05452236409010577,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,2023-08-12,1000,95.39559022162328,0.07565875769320511,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,2023-08-13,1000,95.39559022162328,0.022940653496314693,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,2023-08-14,1000,95.39559022162328,0.5249972358709752,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,2023-08-15,1000,95.39559022162328,0.15927264926397122,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,2023-08-16,1000,95.39559022162328,0.03093873961389224,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,2023-08-17,1000,95.39559022162328,0.05434047854597849,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,2023-08-18,1000,95.39559022162328,0.1248657188440207,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,2023-08-19,1000,95.39559022162328,0.9095712619788251,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,2023-08-20,1000,95.39559022162328,2.65041275312936,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,2023-08-21,1000,95.39559022162328,0.4055290778029389,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,2023-08-22,1000,95.39559022162328,0.33113991756599837,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,2023-08-23,1000,95.39559022162328,0.7870596380731912,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,2023-08-24,1000,95.39559022162328,0.14048828727906842,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,2023-08-25,1000,95.39559022162328,0.026613537379330837,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,2023-08-26,1000,95.39559022162328,0.04748097255439567,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,2023-08-27,1000,95.39559022162328,0.0613448393803445,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,2023-08-28,1000,95.39559022162328,0.0015066041731182527,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,2023-08-29,1000,95.39559022162328,0.019947754312141824,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,2023-08-30,1000,95.39559022162328,0.04739534638478751,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,2023-08-31,1000,95.39559022162328,0.002256457139040132,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,2023-09-01,1000,95.39559022162328,0.0,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,2023-09-02,1000,95.39559022162328,0.009980483464783007,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,2023-09-03,1000,95.39559022162328,0.037286770900619194,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,2023-09-04,1000,95.39559022162328,0.03413715267697463,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,2023-09-05,1000,95.39559022162328,0.08641236206545636,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,2023-09-06,1000,95.39559022162328,0.23932745953649387,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,2023-09-07,1000,95.39559022162328,1.545082889052394,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,2023-09-08,1000,95.39559022162328,11.033856017222355,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,2023-09-09,1000,95.39559022162328,0.03167348593881106,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,2023-09-10,1000,95.39559022162328,0.1875985784949986,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,2023-09-11,1000,95.39559022162328,0.04144027051004663,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,2023-09-12,1000,95.39559022162328,0.1341891855871092,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,2023-09-13,1000,95.39559022162328,2.1497552528361243,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,2023-09-14,1000,95.39559022162328,4.059686927835794,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,2023-09-15,1000,95.39559022162328,5.716386179102693,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,2023-09-16,1000,95.39559022162328,63.85333048934543,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,2023-09-17,1000,95.39559022162328,77.3828086812456,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,2023-09-18,1000,95.39559022162328,91.28953386740854,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,2023-09-19,1000,95.39559022162328,23.75121045373281,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,2023-09-20,1000,95.39559022162328,1.7025561415892445,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,2023-09-21,1000,95.39559022162328,0.625449722321972,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,2023-09-22,1000,95.39559022162328,1.3170056746279113,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,2023-09-23,1000,95.39559022162328,1.3949037241307476,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,2023-09-24,1000,95.39559022162328,1.0423862229341097,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,2023-09-25,1000,95.39559022162328,0.5491384458028563,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,2023-09-26,1000,95.39559022162328,0.1527934419030266,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,2023-09-27,1000,95.39559022162328,3.0985185286034604,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,2023-09-28,1000,95.39559022162328,3.0717997729791877,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,2023-09-29,1000,95.39559022162328,0.12588520338274714,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
