system:index,date,distance_to_water,elevation,rainfall_mm,soil_texture,water_occurrence,water_seasonality,.geo
0,2016-08-01,1000,337.4121908093865,75.36710877611718,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,2016-08-02,1000,337.4121908093865,50.07492523591817,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,2016-08-03,1000,337.4121908093865,68.51148593539585,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,2016-08-04,1000,337.4121908093865,46.39289020150175,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,2016-08-05,1000,337.4121908093865,39.956738635281866,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,2016-08-06,1000,337.4121908093865,81.67851121436378,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,2016-08-07,1000,337.4121908093865,180.65045957040223,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,2016-08-08,1000,337.4121908093865,30.846828557744104,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,2016-08-09,1000,337.4121908093865,12.70424922966464,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,2016-08-10,1000,337.4121908093865,4.3056435294321185,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,2016-08-11,1000,337.4121908093865,4.001337008132966,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,2016-08-12,1000,337.4121908093865,33.950947986209094,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,2016-08-13,1000,337.4121908093865,72.55668215864173,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,2016-08-14,1000,337.4121908093865,12.119188676801354,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,2016-08-15,1000,337.4121908093865,0.19583536780603242,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,2016-08-16,1000,337.4121908093865,0.13746396466097496,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,2016-08-17,1000,337.4121908093865,0.6631811481148805,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,2016-08-18,1000,337.4121908093865,9.179871807224435,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,2016-08-19,1000,337.4121908093865,93.03686857542455,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,2016-08-20,1000,337.4121908093865,35.09179314848923,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
