system:index,date,distance_to_water,elevation,rainfall_mm,soil_texture,water_occurrence,water_seasonality,.geo
0,2023-12-01,1000,13.450581990089468,4.098495675896842,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,2023-12-02,1000,13.450581990089468,52.112140901997556,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,2023-12-03,1000,13.450581990089468,236.47928264187226,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,2023-12-04,1000,13.450581990089468,287.75781957009303,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,2023-12-05,1000,13.450581990089468,14.97910454891132,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,2023-12-06,1000,13.450581990089468,1.7783950077794528,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,2023-12-07,1000,13.450581990089468,0.6164567793483687,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,2023-12-08,1000,13.450581990089468,0.2839002094438882,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,2023-12-09,1000,13.450581990089468,0.09204086744061409,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,2023-12-10,1000,13.450581990089468,7.838231393081572E-5,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,2023-12-11,1000,13.450581990089468,0.0048300923673367125,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,2023-12-12,1000,13.450581990089468,0.0,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,2023-12-13,1000,13.450581990089468,0.0,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,2023-12-14,1000,13.450581990089468,0.009215094433219766,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,2023-12-15,1000,13.450581990089468,9.334402510175765,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,2023-12-16,1000,13.450581990089468,0.16579653871021582,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,2023-12-17,1000,13.450581990089468,0.07554049365027961,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,2023-12-18,1000,13.450581990089468,0.5073748148657188,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,2023-12-19,1000,13.450581990089468,0.0032200615782244746,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
