system:index,date,distance_to_water,elevation,rainfall_mm,soil_texture,water_occurrence,water_seasonality,.geo
0,2019-08-01,1000,498.43302106325865,20.28508126292187,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,2019-08-02,1000,498.43302106325865,50.18269023538658,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,2019-08-03,1000,498.43302106325865,56.8659428878662,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,2019-08-04,1000,498.43302106325865,16.202131152648466,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,2019-08-05,1000,498.43302106325865,12.87032249616222,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,2019-08-06,1000,498.43302106325865,8.093805324967013,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,2019-08-07,1000,498.43302106325865,17.051283522931364,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,2019-08-08,1000,498.43302106325865,4.847712258484469,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,2019-08-09,1000,498.43302106325865,2.0885411136219982,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,2019-08-10,1000,498.43302106325865,0.957575638248522,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,2019-08-11,1000,498.43302106325865,0.13123177107552145,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,2019-08-12,1000,498.43302106325865,1.402876646236861,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,2019-08-13,1000,498.43302106325865,2.090573919131055,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,2019-08-14,1000,498.43302106325865,4.548864928767228,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,2019-08-15,1000,498.43302106325865,1.5031677930960827,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,2019-08-16,1000,498.43302106325865,0.6080261965278436,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,2019-08-17,1000,498.43302106325865,2.72087766341485,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,2019-08-18,1000,498.43302106325865,15.439304507005293,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,2019-08-19,1000,498.43302106325865,3.629474016885303,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,2019-08-20,1000,498.43302106325865,2.498247847715609,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,2019-08-21,1000,498.43302106325865,13.85299271350629,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,2019-08-22,1000,498.43302106325865,12.099515548455587,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,2019-08-23,1000,498.43302106325865,7.416882328963226,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,2019-08-24,1000,498.43302106325865,2.0264471101815205,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,2019-08-25,1000,498.43302106325865,0.9144459449503611,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,2019-08-26,1000,498.43302106325865,1.010769226705525,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,2019-08-27,1000,498.43302106325865,0.23696628673715006,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,2019-08-28,1000,498.43302106325865,0.8296417031263834,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,2019-08-29,1000,498.43302106325865,0.7574381411393674,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,2019-08-30,1000,498.43302106325865,21.843662918008082,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,2019-08-31,1000,498.43302106325865,27.9924317756322,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,2019-09-01,1000,498.43302106325865,17.359761163693694,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,2019-09-02,1000,498.43302106325865,7.828921528678925,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,2019-09-03,1000,498.43302106325865,11.51407808224268,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,2019-09-04,1000,498.43302106325865,10.044468885770808,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,2019-09-05,1000,498.43302106325865,2.395770789094211,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,2019-09-06,1000,498.43302106325865,7.3102034475275035,4,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
